,T03,T04,T05,T06,T01,T07,T09,T10,T11,T02
4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360
4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8403
4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724
4330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8773
4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8790
4332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593
4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8793
4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8608
4335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8736
4336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834
4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4787
4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7681
4339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8674
4340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8335
4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8382
4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8786
4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8763
4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8662
4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851
4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822
4347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225
4348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8626
4349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661
4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7746
4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580
4352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8997
4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600
4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622
4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722
4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733
4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822
4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8540
4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8186
4360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8419
4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8540
4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8546
4363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8133
4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8346
4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8524
4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578
4367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8534
4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8711
4369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8491
4370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8266
4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8468
4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969
4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722
4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8556
4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7324
4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487
4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7724
4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750
4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300
4380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8407
4381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7184
4382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7855
4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7825
4384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662
4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7854
4386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7879
4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897
4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7492
4389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7683
4390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642
4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405
4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425
4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905
4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7477
4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600
4396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390
4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661
4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8016
4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7867
4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460
4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7655
4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7817
4403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7462
4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8435
4405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059
4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7412
4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8285
4408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8148
4409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919
4410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735
4411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7488
4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9032
4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9066
4414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579
4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8299
4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185
4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653
4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7469
4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5064
4420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8211
4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8040
4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507
4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8090
4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8166
4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8110
4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7852
4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8698
4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350
4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8287
4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8307
4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576
4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8346
4433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8512
4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8177
4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8157
4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8125
4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8473
4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165
4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8737
4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8334
4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7731
4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607
4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7952
4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8109
4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8449
4446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120
4447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8157
4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7717
4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8475
4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8284
4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095
4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430
4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8133
4454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8086
4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8287
4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494
4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8719
4458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370
4459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937
4460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5188
4461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7909
4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547
4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8124
4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8397
4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8234
4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422
4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8230
4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164
4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8163
4470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611
4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164
4472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7940
4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385
4474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7971
4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026
4476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192
4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7752
4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7982
4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8151
4480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8324
4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430
4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8167
4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8793
4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561
4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8364
4486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8761
4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782
4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8626
4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8981
4490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8906
4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697
4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8323
4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575
4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8758
4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005
4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130
4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8676
4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7798
4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402
4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733
4501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8713
4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336
4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8990
4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8973
4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753
4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8368
4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8779
4508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8184
4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8743
4510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8543
4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8938
4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708
4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9199
4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8791
4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613
4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729
4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892
4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660
4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8164
4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8352
4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8339
4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937
4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8125
4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706
4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7711
4526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8957
4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9188
4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8504
4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8895
4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436
4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699
4532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8461
4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762
4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670
4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953
4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8944
4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516
4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438
4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246
4540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8849
4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8483
4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8864
4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8752
4544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548
4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612
4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8403
4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8557
4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8528
4550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764
4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8505
4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8465
4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282
4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8502
4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120
4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8320
4557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8261
4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240
4559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685
4560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8903
4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452
4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701
4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8496
4564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510
4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655
4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8108
4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8103
4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8353
4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8131
4570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056
4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240
4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8443
4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565
4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8559
4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566
4576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8598
4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574
4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8247
4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7824
4580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575
4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570
4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8357
4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8341
4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8692
4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8598
4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8705
4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392
4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584
4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962
4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6943
4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7935
4592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7941
4593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8015
4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8341
4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295
4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8314
4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8201
4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532
4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032
4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8294
4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897
4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700
4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8131
4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7732
4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081
4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8136
4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7890
4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8351
4609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350
4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095
4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271
4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105
4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7872
4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7663
4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127
4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7935
4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8114
4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7943
4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7666
4620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7507
4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426
4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7273
4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7845
4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7954
4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7942
4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439
4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996
4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8025
4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272
4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7002
4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7411
4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6852
4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7679
4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7604
4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200
4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445
4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699
4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800
4640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547
4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834
4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401
4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625
4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853
4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8642
4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8614
4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670
4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8469
4649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8062
4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8246
4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7914
4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056
4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8242
4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8641
4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401
4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901
4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923
4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8267
