,T03,T04,T05,T06,T02,index
2017,0.0,0.0,0.0,0.0,5961,584
2018,0.0,0.0,0.0,0.0,5966,585
2019,0.0,0.0,0.0,0.0,5984,586
2020,0.0,0.0,0.0,0.0,5893,587
2021,0.0,0.0,0.0,0.0,5997,588
2022,0.0,0.0,0.0,0.0,6013,589
2024,0.0,0.0,0.0,0.0,5988,590
2025,0.0,0.0,0.0,0.0,6138,591
2026,0.0,0.0,0.0,0.0,6089,592
2027,0.0,0.0,0.0,0.0,6202,593
2028,0.0,0.0,0.0,0.0,6147,594
2029,0.0,0.0,0.0,0.0,5802,595
2030,0.0,0.0,0.0,0.0,6000,596
2031,0.0,0.0,0.0,0.0,6019,597
2032,0.0,0.0,0.0,0.0,5982,598
2033,0.0,0.0,0.0,0.0,5864,599
2035,0.0,0.0,0.0,0.0,5998,600
2036,0.0,0.0,0.0,0.0,6058,601
2037,0.0,0.0,0.0,0.0,5859,602
2038,0.0,0.0,0.0,0.0,4792,603
2039,0.0,0.0,0.0,0.0,3980,605
2040,0.0,0.0,0.0,0.0,5369,606
2041,0.0,0.0,0.0,0.0,5455,607
2042,0.0,0.0,0.0,0.0,4744,608
2044,0.0,0.0,0.0,0.0,4134,610
2045,0.0,0.0,0.0,0.0,4175,612
2046,0.0,0.0,0.0,0.0,5597,614
2047,0.0,0.0,0.0,0.0,5613,615
2048,0.0,0.0,0.0,0.0,5391,616
2049,0.0,0.0,0.0,0.0,5432,617
2050,0.0,0.0,0.0,0.0,5671,618
2051,0.0,0.0,0.0,0.0,5560,619
2053,0.0,0.0,0.0,0.0,5370,620
2054,0.0,0.0,0.0,0.0,5413,621
2055,0.0,0.0,0.0,0.0,5332,622
2056,0.0,0.0,0.0,0.0,5702,623
2057,0.0,0.0,0.0,0.0,5628,624
2058,0.0,0.0,0.0,0.0,5675,625
2059,0.0,0.0,0.0,0.0,5560,626
2060,0.0,0.0,0.0,0.0,5923,627
2061,0.0,0.0,0.0,0.0,5697,628
2062,0.0,0.0,0.0,0.0,5821,629
2064,0.0,0.0,0.0,0.0,5952,630
2065,0.0,0.0,0.0,0.0,6082,631
2066,0.0,0.0,0.0,0.0,5769,632
2067,0.0,0.0,0.0,0.0,5713,633
2068,0.0,0.0,0.0,0.0,5999,634
2069,0.0,0.0,0.0,0.0,6041,635
2070,0.0,0.0,0.0,0.0,5877,636
2071,0.0,0.0,0.0,0.0,6042,637
2072,0.0,0.0,0.0,0.0,5913,638
2073,0.0,0.0,0.0,0.0,5691,639
2075,0.0,0.0,0.0,0.0,5920,640
2076,0.0,0.0,0.0,0.0,5788,641
2077,0.0,0.0,0.0,0.0,5910,642
2078,0.0,0.0,0.0,0.0,5694,643
2079,0.0,0.0,0.0,0.0,5656,644
2080,0.0,0.0,0.0,0.0,5944,645
2081,0.0,0.0,0.0,0.0,5700,646
2082,0.0,0.0,0.0,0.0,5689,647
2083,0.0,0.0,0.0,0.0,5922,648
2084,0.0,0.0,0.0,0.0,5817,649
2086,0.0,0.0,0.0,0.0,5393,650
2087,0.0,0.0,0.0,0.0,4730,652
2088,0.0,0.0,0.0,0.0,5807,653
2089,0.0,0.0,0.0,0.0,5876,654
2090,0.0,0.0,0.0,0.0,5852,655
2091,0.0,0.0,0.0,0.0,5667,656
2092,0.0,0.0,0.0,0.0,5821,657
2093,0.0,0.0,0.0,0.0,5591,658
2094,0.0,0.0,0.0,0.0,5817,659
2096,0.0,0.0,0.0,0.0,5805,660
2097,0.0,0.0,0.0,0.0,6054,661
2098,0.0,0.0,0.0,0.0,5824,662
2099,0.0,0.0,0.0,0.0,6100,663
2100,0.0,0.0,0.0,0.0,5908,664
2101,0.0,0.0,0.0,0.0,6118,665
2102,0.0,0.0,0.0,0.0,6017,666
2103,0.0,0.0,0.0,0.0,5888,667
2104,0.0,0.0,0.0,0.0,6137,668
2105,0.0,0.0,0.0,0.0,6083,669
2107,0.0,0.0,0.0,0.0,6101,670
2108,0.0,0.0,0.0,0.0,6341,671
2109,0.0,0.0,0.0,0.0,6195,672
2110,0.0,0.0,0.0,0.0,6182,673
2111,0.0,0.0,0.0,0.0,6105,674
2112,0.0,0.0,0.0,0.0,5937,675
2113,0.0,0.0,0.0,0.0,6179,676
2114,0.0,0.0,0.0,0.0,6305,677
2115,0.0,0.0,0.0,0.0,6240,678
2116,0.0,0.0,0.0,0.0,6344,679
2118,0.0,0.0,0.0,0.0,5945,680
2119,0.0,0.0,0.0,0.0,6381,681
2120,0.0,0.0,0.0,0.0,6239,682
2121,0.0,0.0,0.0,0.0,6231,683
2122,0.0,0.0,0.0,0.0,6410,684
2123,0.0,0.0,0.0,0.0,6447,685
2124,0.0,0.0,0.0,0.0,6016,686
2125,0.0,0.0,0.0,0.0,6152,687
2126,0.0,0.0,0.0,0.0,6130,688
2127,0.0,0.0,0.0,0.0,6191,689
2129,0.0,0.0,0.0,0.0,6256,690
2130,0.0,0.0,0.0,0.0,6321,691
2131,0.0,0.0,0.0,0.0,5884,692
2132,0.0,0.0,0.0,0.0,5282,694
2133,0.0,0.0,0.0,0.0,6366,695
2134,0.0,0.0,0.0,0.0,6407,696
2135,0.0,0.0,0.0,0.0,6280,697
2136,0.0,0.0,0.0,0.0,6422,698
2137,0.0,0.0,0.0,0.0,6403,699
2140,0.0,0.0,0.0,0.0,6337,700
2141,0.0,0.0,0.0,0.0,6290,701
2142,0.0,0.0,0.0,0.0,6290,702
2143,0.0,0.0,0.0,0.0,6298,703
2144,0.0,0.0,0.0,0.0,6586,704
2145,0.0,0.0,0.0,0.0,6322,705
2146,0.0,0.0,0.0,0.0,6252,706
2147,0.0,0.0,0.0,0.0,6178,707
2148,0.0,0.0,0.0,0.0,6501,708
2149,0.0,0.0,0.0,0.0,6486,709
2150,0.0,0.0,0.0,0.0,6403,710
2151,0.0,0.0,0.0,0.0,6413,711
2152,0.0,0.0,0.0,0.0,6687,712
2153,0.0,0.0,0.0,0.0,6706,713
2154,0.0,0.0,0.0,0.0,6519,714
2155,0.0,0.0,0.0,0.0,6610,715
2156,0.0,0.0,0.0,0.0,6560,716
2157,0.0,0.0,0.0,0.0,6615,717
2158,0.0,0.0,0.0,0.0,6803,718
2159,0.0,0.0,0.0,0.0,6866,719
2161,0.0,0.0,0.0,0.0,6814,720
2162,0.0,0.0,0.0,0.0,6757,721
2163,0.0,0.0,0.0,0.0,6590,722
2164,0.0,0.0,0.0,0.0,6638,723
2165,0.0,0.0,0.0,0.0,6600,724
2166,0.0,0.0,0.0,0.0,6455,725
2167,0.0,0.0,0.0,0.0,6773,726
2168,0.0,0.0,0.0,0.0,6629,727
2169,0.0,0.0,0.0,0.0,6606,728
2170,0.0,0.0,0.0,0.0,6691,729
2172,0.0,0.0,0.0,0.0,6571,730
2173,0.0,0.0,0.0,0.0,6739,731
2174,0.0,0.0,0.0,0.0,6895,732
2175,0.0,0.0,0.0,0.0,6468,733
2176,0.0,0.0,0.0,0.0,6389,734
2177,0.0,0.0,0.0,0.0,5131,736
2178,0.0,0.0,0.0,0.0,6317,737
2179,0.0,0.0,0.0,0.0,6251,738
2180,0.0,0.0,0.0,0.0,6220,739
2182,0.0,0.0,0.0,0.0,6525,740
2183,0.0,0.0,0.0,0.0,6302,741
2184,0.0,0.0,0.0,0.0,6272,742
2185,0.0,0.0,0.0,0.0,6508,743
2186,0.0,0.0,0.0,0.0,6496,744
2187,0.0,0.0,0.0,0.0,6321,745
2188,0.0,0.0,0.0,0.0,6475,746
2189,0.0,0.0,0.0,0.0,6495,747
2190,0.0,0.0,0.0,0.0,6665,748
2191,0.0,0.0,0.0,0.0,6476,749
2193,0.0,0.0,0.0,0.0,6271,750
2194,0.0,0.0,0.0,0.0,6224,751
2195,0.0,0.0,0.0,0.0,6492,752
2196,0.0,0.0,0.0,0.0,6406,753
2197,0.0,0.0,0.0,0.0,6384,754
2198,0.0,0.0,0.0,0.0,6400,755
2199,0.0,0.0,0.0,0.0,6572,756
2200,0.0,0.0,0.0,0.0,6410,757
2201,0.0,0.0,0.0,0.0,6515,758
2202,0.0,0.0,0.0,0.0,6292,759
2204,0.0,0.0,0.0,0.0,6728,760
2205,0.0,0.0,0.0,0.0,6834,761
2206,0.0,0.0,0.0,0.0,6515,762
2207,0.0,0.0,0.0,0.0,6299,763
2208,0.0,0.0,0.0,0.0,6370,764
2209,0.0,0.0,0.0,0.0,6587,765
2210,0.0,0.0,0.0,0.0,6270,766
2211,0.0,0.0,0.0,0.0,6362,767
2212,0.0,0.0,0.0,0.0,6386,768
2213,0.0,0.0,0.0,0.0,6540,769
2215,0.0,0.0,0.0,0.0,6439,770
2216,0.0,0.0,0.0,0.0,6408,771
2217,0.0,0.0,0.0,0.0,6487,772
2218,0.0,0.0,0.0,0.0,6659,773
2219,0.0,0.0,0.0,0.0,6416,774
2220,0.0,0.0,0.0,0.0,6359,775
2221,0.0,0.0,0.0,0.0,6150,776
2222,0.0,0.0,0.0,0.0,5441,778
2223,0.0,0.0,0.0,0.0,6718,779
2225,0.0,0.0,0.0,0.0,6936,780
2226,0.0,0.0,0.0,0.0,6906,781
2227,0.0,0.0,0.0,0.0,6711,782
2228,0.0,0.0,0.0,0.0,6876,783
2229,0.0,0.0,0.0,0.0,7046,784
2230,0.0,0.0,0.0,0.0,7030,785
2231,0.0,0.0,0.0,0.0,6548,786
2232,0.0,0.0,0.0,0.0,7008,787
2233,0.0,0.0,0.0,0.0,7094,788
2234,0.0,0.0,0.0,0.0,7047,789
2236,0.0,0.0,0.0,0.0,7040,790
2237,0.0,0.0,0.0,0.0,6874,791
2238,0.0,0.0,0.0,0.0,7081,792
2239,0.0,0.0,0.0,0.0,7081,793
2240,0.0,0.0,0.0,0.0,7121,794
2241,0.0,0.0,0.0,0.0,7248,795
2242,0.0,0.0,0.0,0.0,7068,796
2243,0.0,0.0,0.0,0.0,7213,797
2244,0.0,0.0,0.0,0.0,6471,798
2245,0.0,0.0,0.0,0.0,6810,799
2248,0.0,0.0,0.0,0.0,6616,800
2249,0.0,0.0,0.0,0.0,6652,801
2250,0.0,0.0,0.0,0.0,6699,802
2251,0.0,0.0,0.0,0.0,7009,803
2252,0.0,0.0,0.0,0.0,6839,804
2253,0.0,0.0,0.0,0.0,6809,805
2254,0.0,0.0,0.0,0.0,7060,806
2255,0.0,0.0,0.0,0.0,7030,807
2256,0.0,0.0,0.0,0.0,6830,808
2257,0.0,0.0,0.0,0.0,6960,809
2259,0.0,0.0,0.0,0.0,6949,810
2260,0.0,0.0,0.0,0.0,6582,811
2261,0.0,0.0,0.0,0.0,7026,812
2262,0.0,0.0,0.0,0.0,7171,813
2263,0.0,0.0,0.0,0.0,7030,814
2264,0.0,0.0,0.0,0.0,6254,815
2265,0.0,0.0,0.0,0.0,6847,816
2266,0.0,0.0,0.0,0.0,6647,817
2267,0.0,0.0,0.0,0.0,6832,818
2269,0.0,0.0,0.0,0.0,5860,820
2270,0.0,0.0,0.0,0.0,6876,821
2271,0.0,0.0,0.0,0.0,7119,822
2272,0.0,0.0,0.0,0.0,6950,823
2273,0.0,0.0,0.0,0.0,7122,824
2274,0.0,0.0,0.0,0.0,6934,825
2275,0.0,0.0,0.0,0.0,7142,826
2276,0.0,0.0,0.0,0.0,7246,827
2277,0.0,0.0,0.0,0.0,7085,828
2278,0.0,0.0,0.0,0.0,7192,829
2280,0.0,0.0,0.0,0.0,6798,830
2281,0.0,0.0,0.0,0.0,7115,831
2282,0.0,0.0,0.0,0.0,7000,832
2283,0.0,0.0,0.0,0.0,6940,833
2284,0.0,0.0,0.0,0.0,6994,834
2285,0.0,0.0,0.0,0.0,6707,835
2286,0.0,0.0,0.0,0.0,7140,836
2287,0.0,0.0,0.0,0.0,7056,837
2288,0.0,0.0,0.0,0.0,6955,838
2289,0.0,0.0,0.0,0.0,7183,839
2291,0.0,0.0,0.0,0.0,6805,840
2292,0.0,0.0,0.0,0.0,7160,841
2293,0.0,0.0,0.0,0.0,7175,842
2294,0.0,0.0,0.0,0.0,7165,843
2295,0.0,0.0,0.0,0.0,7385,844
2296,0.0,0.0,0.0,0.0,7358,845
2297,0.0,0.0,0.0,0.0,7156,846
2298,0.0,0.0,0.0,0.0,7047,847
2299,0.0,0.0,0.0,0.0,6817,848
2300,0.0,0.0,0.0,0.0,7030,849
2302,0.0,0.0,0.0,0.0,7147,850
2303,0.0,0.0,0.0,0.0,7093,851
2304,0.0,0.0,0.0,0.0,7112,852
2305,0.0,0.0,0.0,0.0,7288,853
2306,0.0,0.0,0.0,0.0,7131,854
2307,0.0,0.0,0.0,0.0,6958,855
2308,0.0,0.0,0.0,0.0,7155,856
2309,0.0,0.0,0.0,0.0,7059,857
2310,0.0,0.0,0.0,0.0,7204,858
2311,0.0,0.0,0.0,0.0,7238,859
2313,0.0,0.0,0.0,0.0,6528,860
2314,0.0,0.0,0.0,0.0,5637,862
2315,0.0,0.0,0.0,0.0,6902,863
2316,0.0,0.0,0.0,0.0,7281,864
2317,0.0,0.0,0.0,0.0,6800,865
2318,0.0,0.0,0.0,0.0,7320,866
2319,0.0,0.0,0.0,0.0,7418,867
2320,0.0,0.0,0.0,0.0,7346,868
2321,0.0,0.0,0.0,0.0,7268,869
2323,0.0,0.0,0.0,0.0,6956,870
2324,0.0,0.0,0.0,0.0,7255,871
2325,0.0,0.0,0.0,0.0,6801,872
2326,0.0,0.0,0.0,0.0,7471,873
2327,0.0,0.0,0.0,0.0,7462,874
2328,0.0,0.0,0.0,0.0,7124,875
2329,0.0,0.0,0.0,0.0,7143,876
2330,0.0,0.0,0.0,0.0,7344,877
2331,0.0,0.0,0.0,0.0,7503,878
2332,0.0,0.0,0.0,0.0,7491,879
2334,0.0,0.0,0.0,0.0,7118,880
2335,0.0,0.0,0.0,0.0,7364,881
2336,0.0,0.0,0.0,0.0,7151,882
2337,0.0,0.0,0.0,0.0,7352,883
2338,0.0,0.0,0.0,0.0,6183,884
2339,0.0,0.0,0.0,0.0,6515,885
2340,0.0,0.0,0.0,0.0,7059,886
2341,0.0,0.0,0.0,0.0,7071,887
2342,0.0,0.0,0.0,0.0,6573,888
2343,0.0,0.0,0.0,0.0,7084,889
2345,0.0,0.0,0.0,0.0,6892,890
2346,0.0,0.0,0.0,0.0,6890,891
2347,0.0,0.0,0.0,0.0,6935,892
2348,0.0,0.0,0.0,0.0,6914,893
2349,0.0,0.0,0.0,0.0,6895,894
2350,0.0,0.0,0.0,0.0,6907,895
2351,0.0,0.0,0.0,0.0,6770,896
2352,0.0,0.0,0.0,0.0,6930,897
2353,0.0,0.0,0.0,0.0,6962,898
2354,0.0,0.0,0.0,0.0,7187,899
2357,0.0,0.0,0.0,0.0,7221,900
2358,0.0,0.0,0.0,0.0,7335,901
2359,0.0,0.0,0.0,0.0,6841,902
2360,0.0,0.0,0.0,0.0,5803,904
2361,0.0,0.0,0.0,0.0,6723,905
2362,0.0,0.0,0.0,0.0,6805,906
2363,0.0,0.0,0.0,0.0,6632,907
2364,0.0,0.0,0.0,0.0,6816,908
2365,0.0,0.0,0.0,0.0,6683,909
2367,0.0,0.0,0.0,0.0,6874,910
2368,0.0,0.0,0.0,0.0,6867,911
2369,0.0,0.0,0.0,0.0,6878,912
2370,0.0,0.0,0.0,0.0,6873,913
2371,0.0,0.0,0.0,0.0,6875,914
2372,0.0,0.0,0.0,0.0,6822,915
2373,0.0,0.0,0.0,0.0,7150,916
2374,0.0,0.0,0.0,0.0,6933,917
2375,0.0,0.0,0.0,0.0,6803,918
2376,0.0,0.0,0.0,0.0,7120,919
2378,0.0,0.0,0.0,0.0,7021,920
2379,0.0,0.0,0.0,0.0,6585,921
2380,0.0,0.0,0.0,0.0,6822,922
2381,0.0,0.0,0.0,0.0,7342,923
2382,0.0,0.0,0.0,0.0,7029,924
2383,0.0,0.0,0.0,0.0,7073,925
2384,0.0,0.0,0.0,0.0,7231,926
2385,0.0,0.0,0.0,0.0,6894,927
2386,0.0,0.0,0.0,0.0,7261,928
2387,0.0,0.0,0.0,0.0,7069,929
2389,0.0,0.0,0.0,0.0,6985,930
2390,0.0,0.0,0.0,0.0,7137,931
2391,0.0,0.0,0.0,0.0,6983,932
2392,0.0,0.0,0.0,0.0,7150,933
2393,0.0,0.0,0.0,0.0,6827,934
2394,0.0,0.0,0.0,0.0,7281,935
2395,0.0,0.0,0.0,0.0,7136,936
2396,0.0,0.0,0.0,0.0,6871,937
2397,0.0,0.0,0.0,0.0,6664,938
2398,0.0,0.0,0.0,0.0,6351,939
2400,0.0,0.0,0.0,0.0,6193,940
2401,0.0,0.0,0.0,0.0,6406,941
2402,0.0,0.0,0.0,0.0,6231,942
2403,0.0,0.0,0.0,0.0,5787,943
2404,0.0,0.0,0.0,0.0,5768,944
2405,0.0,0.0,0.0,0.0,5457,946
2406,0.0,0.0,0.0,0.0,6686,947
2407,0.0,0.0,0.0,0.0,6789,948
2408,0.0,0.0,0.0,0.0,6772,949
2410,0.0,0.0,0.0,0.0,6829,950
2411,0.0,0.0,0.0,0.0,6831,951
2412,0.0,0.0,0.0,0.0,6713,952
2413,0.0,0.0,0.0,0.0,6756,953
2414,0.0,0.0,0.0,0.0,6391,954
2415,0.0,0.0,0.0,0.0,6784,955
2416,0.0,0.0,0.0,0.0,6661,956
2417,0.0,0.0,0.0,0.0,6941,957
2418,0.0,0.0,0.0,0.0,6352,958
2419,0.0,0.0,0.0,0.0,6840,959
2421,0.0,0.0,0.0,0.0,6606,960
2422,0.0,0.0,0.0,0.0,7048,961
2423,0.0,0.0,0.0,0.0,6515,962
2424,0.0,0.0,0.0,0.0,6996,963
2425,0.0,0.0,0.0,0.0,6769,964
2426,0.0,0.0,0.0,0.0,6948,965
2427,0.0,0.0,0.0,0.0,6716,966
2428,0.0,0.0,0.0,0.0,6925,967
2429,0.0,0.0,0.0,0.0,6879,968
2430,0.0,0.0,0.0,0.0,6776,969
2432,0.0,0.0,0.0,0.0,6649,970
2433,0.0,0.0,0.0,0.0,6829,971
2434,0.0,0.0,0.0,0.0,6900,972
2435,0.0,0.0,0.0,0.0,6925,973
2436,0.0,0.0,0.0,0.0,6925,974
2437,0.0,0.0,0.0,0.0,6938,975
2438,0.0,0.0,0.0,0.0,6757,976
2439,0.0,0.0,0.0,0.0,6650,977
2440,0.0,0.0,0.0,0.0,6944,978
2441,0.0,0.0,0.0,0.0,7112,979
2443,0.0,0.0,0.0,0.0,6978,980
2444,0.0,0.0,0.0,0.0,6964,981
2445,0.0,0.0,0.0,0.0,6995,982
2446,0.0,0.0,0.0,0.0,6711,983
2447,0.0,0.0,0.0,0.0,7013,984
2448,0.0,0.0,0.0,0.0,6969,985
2449,0.0,0.0,0.0,0.0,6581,986
2450,0.0,0.0,0.0,0.0,5908,988
2451,0.0,0.0,0.0,0.0,6930,989
2453,0.0,0.0,0.0,0.0,7043,990
2454,0.0,0.0,0.0,0.0,7063,991
2455,0.0,0.0,0.0,0.0,6983,992
2456,0.0,0.0,0.0,0.0,7056,993
2457,0.0,0.0,0.0,0.0,7089,994
2458,0.0,0.0,0.0,0.0,6787,995
2459,0.0,0.0,0.0,0.0,7361,996
2460,0.0,0.0,0.0,0.0,6922,997
2461,0.0,0.0,0.0,0.0,7254,998
2462,0.0,0.0,0.0,0.0,7159,999
0,4408.0,6500.0,6745.0,8440.0,7101,1000
1,5017.0,6356.0,6607.0,8500.0,7027,1001
2,4793.0,6354.0,6237.0,8304.0,7320,1002
3,4692.0,6714.0,6308.0,8822.0,7196,1003
4,4988.0,6427.0,6336.0,8812.0,7410,1004
5,4816.0,6414.0,6745.0,8610.0,7310,1005
6,4628.0,6550.0,7034.0,8410.0,7437,1006
7,4588.0,6547.0,6925.0,8667.0,7128,1007
8,4697.0,6387.0,6649.0,8550.0,7292,1008
9,5205.0,6715.0,6982.0,7956.0,7485,1009
11,5891.0,7479.0,6949.0,8573.0,7473,1010
12,5583.0,7368.0,6972.0,8425.0,7476,1011
13,5561.0,7388.0,6842.0,8877.0,7474,1012
14,6020.0,7415.0,6780.0,8827.0,7747,1013
15,5667.0,7466.0,6834.0,8670.0,7267,1014
16,6052.0,7322.0,7140.0,9104.0,7625,1015
17,4456.0,7669.0,7169.0,8720.0,7262,1016
18,5760.0,7546.0,6852.0,8900.0,7473,1017
19,5761.0,7410.0,7031.0,8995.0,7697,1018
20,5703.0,7460.0,6872.0,7988.0,7802,1019
22,6285.0,7632.0,7043.0,7772.0,7331,1020
23,5647.0,6644.0,5873.0,8883.0,7563,1021
24,5708.0,7656.0,6897.0,9009.0,7408,1022
25,5899.0,7846.0,6673.0,9031.0,7695,1023
26,6124.0,7869.0,7223.0,8467.0,7573,1024
27,4574.0,7912.0,7290.0,8767.0,7670,1025
28,6080.0,7947.0,7130.0,9178.0,7698,1026
29,6392.0,7823.0,7284.0,8901.0,7621,1027
30,6503.0,8140.0,7307.0,8949.0,7295,1028
32,6796.0,5334.0,5712.0,9164.0,6209,1030
33,6714.0,8062.0,7269.0,9359.0,7547,1031
34,6740.0,8861.0,7585.0,9422.0,7402,1032
35,6816.0,9364.0,7256.0,8855.0,7472,1033
36,6788.0,10495.0,7400.0,9111.0,7731,1034
37,4554.0,9904.0,7329.0,9364.0,7608,1035
38,6457.0,10354.0,7645.0,9975.0,7795,1036
39,6497.0,10314.0,7593.0,22185.0,7467,1037
40,5897.0,10688.0,7412.0,8131.0,7769,1038
41,6191.0,11021.0,7551.0,15056.0,7623,1039
43,5733.0,5316.0,5745.0,16665.0,7445,1040
44,6420.0,11099.0,7765.0,20699.0,7645,1041
45,6947.0,10972.0,7609.0,17141.0,7639,1042
46,7104.0,10782.0,7444.0,17446.0,7638,1043
47,4525.0,11116.0,7780.0,16718.0,7864,1044
48,7210.0,11083.0,7410.0,18137.0,7858,1045
49,7370.0,10904.0,8028.0,18934.0,7340,1046
50,7236.0,10950.0,7923.0,18423.0,7869,1047
51,7603.0,11328.0,8309.0,7911.0,7726,1048
52,7656.0,11057.0,7806.0,18301.0,7759,1049
54,7280.0,5461.0,6261.0,19723.0,7902,1050
55,7286.0,11629.0,8214.0,20045.0,7889,1051
56,7337.0,4919.0,6807.0,28977.0,7756,1052
57,4281.0,5046.0,8141.0,28876.0,7886,1053
58,7687.0,5036.0,8378.0,28411.0,7635,1054
59,4452.0,9322.0,8386.0,37423.0,7927,1055
60,4736.0,10245.0,8399.0,35918.0,7962,1056
61,4614.0,10359.0,8913.0,28729.0,8115,1057
62,4571.0,10983.0,9139.0,7494.0,7676,1058
63,4001.0,10887.0,9890.0,30016.0,7663,1059
64,4324.0,5346.0,10215.0,7772.0,8038,1060
65,4503.0,10940.0,6514.0,7783.0,8075,1061
66,5296.0,10571.0,10593.0,7728.0,7988,1062
67,5200.0,10793.0,11196.0,8056.0,8040,1063
68,5319.0,11162.0,12724.0,6600.0,8033,1064
69,5468.0,10947.0,20631.0,7987.0,7871,1065
70,5200.0,11368.0,27503.0,8025.0,7571,1066
71,5094.0,11755.0,32203.0,7976.0,6969,1067
72,5139.0,11632.0,6426.0,7997.0,7132,1068
73,5006.0,11659.0,6454.0,8138.0,6849,1069
75,4974.0,5470.0,0.0,7950.0,6414,1070
76,5150.0,11429.0,0.0,7914.0,5654,1072
77,5155.0,11380.0,0.0,7772.0,7013,1073
78,4788.0,11483.0,0.0,7809.0,6952,1074
79,5041.0,11590.0,0.0,7801.0,7073,1075
80,4989.0,11155.0,0.0,7815.0,7299,1076
81,5278.0,11466.0,0.0,7983.0,7130,1077
82,5026.0,11785.0,0.0,7990.0,7008,1078
83,5107.0,11723.0,0.0,7949.0,7247,1079
85,4169.0,11505.0,0.0,7850.0,6952,1080
86,3937.0,5486.0,0.0,7845.0,7028,1081
87,4976.0,11725.0,0.0,8032.0,7058,1082
88,5353.0,11992.0,0.0,7881.0,6777,1083
89,5345.0,12064.0,0.0,7917.0,7236,1084
90,5347.0,12074.0,0.0,8171.0,6912,1085
91,5549.0,10855.0,0.0,8073.0,7156,1086
92,5545.0,11847.0,0.0,6997.0,7105,1087
93,5589.0,10716.0,0.0,8077.0,6967,1088
94,5540.0,11956.0,0.0,8219.0,7155,1089
96,4338.0,12102.0,0.0,8191.0,7232,1090
97,4288.0,5467.0,0.0,8042.0,7265,1091
98,5548.0,12294.0,0.0,8220.0,7404,1092
99,5281.0,13060.0,0.0,8027.0,7471,1093
100,5606.0,12218.0,0.0,8257.0,7177,1094
101,5618.0,12500.0,0.0,7994.0,6962,1095
102,5763.0,12528.0,0.0,8250.0,7054,1096
103,5322.0,12857.0,0.0,8424.0,7520,1097
104,5498.0,12094.0,0.0,8300.0,7205,1098
105,5544.0,12432.0,0.0,7954.0,7205,1099
108,4535.0,5380.0,0.0,8493.0,7347,1100
109,5124.0,3837.0,0.0,8167.0,7226,1101
110,5403.0,12434.0,0.0,8156.0,7283,1102
111,5532.0,12809.0,0.0,8148.0,6777,1103
112,5379.0,12192.0,0.0,7993.0,7184,1104
113,5726.0,12798.0,0.0,8317.0,7239,1105
114,5628.0,12773.0,0.0,8199.0,7385,1106
115,5492.0,13202.0,0.0,8128.0,7196,1107
116,5552.0,12957.0,0.0,8529.0,7032,1108
117,4704.0,12704.0,0.0,8495.0,7329,1109
119,5738.0,12982.0,0.0,8500.0,7175,1110
120,5655.0,5516.0,0.0,8150.0,7111,1111
121,5767.0,12955.0,0.0,8352.0,6386,1112
122,5574.0,13330.0,0.0,8186.0,5247,1114
123,5594.0,12743.0,0.0,7837.0,6308,1115
124,5929.0,13026.0,0.0,8219.0,6263,1116
125,5694.0,12929.0,0.0,8032.0,6545,1117
126,5764.0,13041.0,0.0,8376.0,7371,1118
127,5840.0,13603.0,0.0,8413.0,7380,1119
129,4501.0,13799.0,0.0,8249.0,7337,1120
130,4840.0,14028.0,0.0,8470.0,7098,1121
131,5282.0,5500.0,0.0,8452.0,7426,1122
132,5208.0,14936.0,0.0,8481.0,7261,1123
133,5390.0,11682.0,0.0,8116.0,7103,1124
134,5335.0,14645.0,0.0,8149.0,7209,1125
135,5592.0,15004.0,0.0,8286.0,7025,1126
136,5112.0,15542.0,0.0,7092.0,7333,1127
137,5100.0,14889.0,0.0,8164.0,7261,1128
138,4636.0,14766.0,0.0,7966.0,7225,1129
140,5765.0,14396.0,0.0,8350.0,7243,1130
141,5483.0,14594.0,0.0,8563.0,7188,1131
142,5488.0,5625.0,0.0,8078.0,7017,1132
143,5147.0,14715.0,0.0,8235.0,7648,1133
144,5282.0,15378.0,0.0,8404.0,7399,1134
145,5062.0,15514.0,0.0,8292.0,7369,1135
146,5701.0,16382.0,0.0,8125.0,7380,1136
147,5377.0,15312.0,0.0,8490.0,7066,1137
148,5306.0,15128.0,0.0,8503.0,7304,1138
149,4204.0,15912.0,0.0,8506.0,7459,1139
151,6936.0,16032.0,0.0,8534.0,7397,1140
152,7387.0,16207.0,0.0,8513.0,7389,1141
153,7628.0,5467.0,0.0,8741.0,7536,1142
154,7761.0,17401.0,0.0,8564.0,7264,1143
155,8439.0,18278.0,0.0,8430.0,7287,1144
156,8731.0,18364.0,0.0,7971.0,7324,1145
157,9790.0,18286.0,0.0,0.0,7483,1146
158,9389.0,18817.0,0.0,0.0,7517,1147
159,9494.0,18420.0,0.0,0.0,7349,1148
160,9877.0,18005.0,0.0,0.0,7598,1149
162,9386.0,17091.0,0.0,0.0,7495,1150
163,9544.0,17124.0,0.0,0.0,7482,1151
164,9903.0,5495.0,0.0,0.0,7517,1152
165,9682.0,17931.0,0.0,0.0,7256,1153
166,9393.0,13671.0,0.0,0.0,6823,1154
167,10301.0,17837.0,0.0,0.0,5021,1156
168,9774.0,17836.0,0.0,0.0,6736,1157
169,9004.0,18654.0,0.0,0.0,6698,1158
170,1906.0,16985.0,0.0,0.0,7077,1159
172,10206.0,16902.0,0.0,0.0,6815,1160
